37.56938692837314, 127.01042288378903,37.50663618307645, 127.06277960375974
37.583944083117586, 127.03428381518552,37.49124670668391, 127.0607196672363
37.567345978311764, 127.02758902148435,37.49519652085852, 127.069131074707
37.56857055505941, 127.0442401750488,37.49192772403029, 127.0281040056152
37.58516838693807, 127.01282614306638,37.49437933506382, 127.06895941333005
37.57346866072235, 127.0028697832031,37.49124670668391, 127.08252066210935
37.55360212529599, 126.97557562426755,37.51371700038111, 127.02243918017575
37.56911480492945, 127.00784796313474,37.493970738813346, 127.0775424821777
37.57537339259569, 127.0303356035156,37.49601369771153, 127.03205221728513
37.596458239699466, 127.01917761401364,37.509495824769914, 127.06037634448239
37.58530441945294, 127.03445547656247,37.49506032384702, 127.02364080981442
37.56925086677557, 127.01196783618161,37.507044710025426, 127.06398123339841
